transaction_id,customer_id,account_id,branch_id,transaction_date,transaction_timestamp,amount_cad,transaction_type,merchant_name,channel
TXN1008292,CUST100058,ACC500114,BR_MIS_002,2025-11-09,2025-11-09T07:48:00,826.84,PAYROLL_DEPOSIT,,ONLINE
TXN1008293,CUST100212,ACC500435,BR_VAN_009,2025-11-08,2025-11-08T21:31:00,4785.93,EFT,,POS
TXN1008294,CUST100318,ACC500655,BR_CAL_012,2025-11-16,2025-11-16T04:37:00,4525.93,ATM_WITHDRAWAL,,ONLINE
TXN1008295,CUST100820,ACC501678,BR_CAL_012,2025-11-06,2025-11-06T04:10:00,1436.37,PAYROLL_DEPOSIT,,MOBILE
TXN1008296,CUST100147,ACC500306,BR_OTT_003,2025-11-21,2025-11-21T07:14:00,1184.1,WIRE,,MOBILE
TXN1008297,CUST100047,ACC500091,BR_WIN_014,2025-11-06,2025-11-06T04:09:00,1654.93,WIRE,,ATM
TXN1008298,CUST100502,ACC501022,BR_EDM_013,2025-11-17,2025-11-17T06:19:00,3358.94,POS_PURCHASE,Tim Hortons,MOBILE
TXN1008299,CUST100218,ACC500449,BR_CAL_012,2025-11-20,2025-11-20T16:51:00,423.22,INTERAC_DEBIT,LCBO,ATM
TXN1008300,CUST100717,ACC501472,BR_SUR_011,2025-11-10,2025-11-10T23:58:00,715.62,EFT,,ATM
TXN1008301,CUST100813,ACC501664,BR_QUE_007,2025-11-20,2025-11-20T13:14:00,3014.47,EFT,,ONLINE
TXN1008302,CUST100157,ACC500330,BR_MIS_002,2025-11-17,2025-11-17T22:32:00,160.59,EFT,,BRANCH
TXN1008303,CUST100220,ACC500452,BR_HAL_015,2025-11-25,2025-11-25T08:39:00,4089.14,PAYROLL_DEPOSIT,,BRANCH
TXN1008304,CUST100174,ACC500361,BR_LAV_008,2025-11-14,2025-11-14T14:28:00,4152.85,WIRE,,ONLINE
TXN1008305,CUST100947,ACC501924,BR_SUR_011,2025-11-11,2025-11-11T08:49:00,1561.85,POS_PURCHASE,Sobeys,ONLINE
TXN1008306,CUST100140,ACC500289,BR_MIS_002,2025-11-30,2025-11-30T07:31:00,2812.96,PAYROLL_DEPOSIT,,POS
TXN1008307,CUST100790,ACC501623,BR_LON_005,2025-11-07,2025-11-07T08:34:00,2428.5,WIRE,,ONLINE
TXN1008308,CUST100373,ACC500762,BR_VAN_009,2025-11-21,2025-11-21T20:54:00,1098.33,PAYROLL_DEPOSIT,,BRANCH
TXN1008309,CUST100341,ACC500697,BR_MIS_002,2025-11-08,2025-11-08T19:12:00,386.34,INTERAC_ETRANSFER,,MOBILE
TXN1008310,CUST100328,ACC500676,BR_TOR_001,2025-11-04,2025-11-04T04:55:00,1265.09,WIRE,,MOBILE
TXN1008311,CUST100696,ACC501423,BR_LAV_008,2025-11-15,2025-11-15T11:53:00,1774.92,ATM_WITHDRAWAL,,ATM
TXN1008312,CUST100823,ACC501682,BR_OTT_003,2025-11-03,2025-11-03T11:39:00,3262.87,PAYROLL_DEPOSIT,,POS
TXN1008313,CUST100915,ACC501861,BR_WIN_014,2025-11-26,2025-11-26T07:14:00,838.64,WIRE,,ONLINE
TXN1008314,CUST100337,ACC500690,BR_OTT_003,2025-11-04,2025-11-04T06:21:00,1528.9,INTERAC_DEBIT,Loblaws,POS
TXN1008315,CUST100725,ACC501493,BR_EDM_013,2025-11-03,2025-11-03T02:57:00,966.85,BILL_PAYMENT,,POS
TXN1008316,CUST100027,ACC500049,BR_MIS_002,2025-11-05,2025-11-05T01:05:00,2278.16,EFT,,BRANCH
TXN1008317,CUST100173,ACC500359,BR_WIN_014,2025-11-21,2025-11-21T13:49:00,4808.74,EFT,,MOBILE
TXN1008318,CUST100540,ACC501104,BR_HAM_004,2025-11-21,2025-11-21T17:44:00,2072.12,ATM_WITHDRAWAL,,POS
TXN1008319,CUST100001,ACC500002,BR_WIN_014,2025-11-01,2025-11-01T19:39:00,4034.35,PAYROLL_DEPOSIT,,BRANCH
TXN1008320,CUST100970,ACC501970,BR_WIN_014,2025-11-26,2025-11-26T07:59:00,3054.82,ATM_WITHDRAWAL,,MOBILE
TXN1008321,CUST100312,ACC500641,BR_VIC_010,2025-11-18,2025-11-18T03:36:00,2848.66,ATM_WITHDRAWAL,,ONLINE
TXN1008322,CUST100574,ACC501176,BR_SUR_011,2025-11-03,2025-11-03T00:08:00,2629.82,INTERAC_ETRANSFER,,BRANCH
TXN1008323,CUST100652,ACC501331,BR_SUR_011,2025-11-17,2025-11-17T06:20:00,32743.38,WIRE,,POS
TXN1008324,CUST100941,ACC501913,BR_HAM_004,2025-11-12,2025-11-12T06:08:00,1945.86,PAYROLL_DEPOSIT,,ONLINE
TXN1008325,CUST100849,ACC501738,BR_EDM_013,2025-11-07,2025-11-07T21:42:00,3485.59,ATM_WITHDRAWAL,,ATM
TXN1008326,CUST100844,ACC501729,BR_SUR_011,2025-11-24,2025-11-24T00:54:00,1617.99,WIRE,,POS
TXN1008327,CUST100200,ACC500413,BR_EDM_013,2025-11-08,2025-11-08T19:44:00,4568.16,EFT,,BRANCH
TXN1008328,CUST100075,ACC500145,BR_LAV_008,2025-11-22,2025-11-22T17:24:00,4420.78,INTERAC_ETRANSFER,,ATM
TXN1008329,CUST100993,ACC502009,BR_VAN_009,2025-11-11,2025-11-11T02:47:00,4145.35,INTERAC_ETRANSFER,,ONLINE
TXN1008330,CUST100932,ACC501894,BR_LAV_008,2025-11-26,2025-11-26T10:38:00,963.42,ATM_WITHDRAWAL,,MOBILE
TXN1008331,CUST100775,ACC501592,BR_MIS_002,2025-11-30,2025-11-30T19:30:00,2165.49,POS_PURCHASE,Loblaws,ATM
TXN1008332,CUST100529,ACC501080,BR_QUE_007,2025-11-01,2025-11-01T09:29:00,17493.03,INTERAC_DEBIT,Amazon.ca,ATM
TXN1008333,CUST100742,ACC501522,BR_LAV_008,2025-11-27,2025-11-27T16:32:00,2659.15,INTERAC_DEBIT,Shoppers Drug Mart,BRANCH
TXN1008334,CUST100083,ACC500166,BR_LAV_008,2025-11-23,2025-11-23T08:39:00,592.89,WIRE,,ATM
TXN1008335,CUST100976,ACC501981,BR_MIS_002,2025-11-07,2025-11-07T17:33:00,3300.4,POS_PURCHASE,Shoppers Drug Mart,ATM
TXN1008336,CUST100759,ACC501562,BR_OTT_003,2025-11-20,2025-11-20T22:00:00,4393.55,EFT,,ONLINE
TXN1008337,CUST100158,ACC500331,BR_CAL_012,2025-11-08,2025-11-08T23:26:00,171.12,EFT,,ATM
TXN1008338,CUST100024,ACC500043,BR_SUR_011,2025-11-05,2025-11-05T23:53:00,3157.64,PAYROLL_DEPOSIT,,POS
TXN1008339,CUST100710,ACC501460,BR_QUE_007,2025-11-03,2025-11-03T04:54:00,3202.0,EFT,,ATM
TXN1008340,CUST100100,ACC500200,BR_VIC_010,2025-11-25,2025-11-25T03:00:00,4863.09,POS_PURCHASE,Costco,MOBILE
TXN1008341,CUST100808,ACC501655,BR_EDM_013,2025-11-19,2025-11-19T15:43:00,47529.09,BILL_PAYMENT,,POS
TXN1008342,CUST100700,ACC501433,BR_CAL_012,2025-11-19,2025-11-19T14:43:00,2292.04,INTERAC_DEBIT,Amazon.ca,MOBILE
TXN1008343,CUST100674,ACC501374,BR_QUE_007,2025-11-04,2025-11-04T01:03:00,1553.24,WIRE,,POS
TXN1008344,CUST100080,ACC500158,BR_HAM_004,2025-11-05,2025-11-05T04:58:00,1638.52,BILL_PAYMENT,,POS
TXN1008345,CUST100161,ACC500337,BR_LON_005,2025-11-03,2025-11-03T08:56:00,3878.95,PAYROLL_DEPOSIT,,POS
TXN1008346,CUST100645,ACC501319,BR_LAV_008,2025-11-01,2025-11-01T15:24:00,984.26,POS_PURCHASE,Canadian Tire,MOBILE
TXN1008347,CUST100917,ACC501864,BR_MIS_002,2025-11-02,2025-11-02T18:42:00,1546.66,POS_PURCHASE,Sobeys,BRANCH
TXN1008348,CUST100221,ACC500455,BR_MIS_002,2025-11-16,2025-11-16T21:18:00,4385.45,INTERAC_ETRANSFER,,POS
TXN1008349,CUST100418,ACC500851,BR_WIN_014,2025-11-26,2025-11-26T02:25:00,3575.6,INTERAC_DEBIT,Walmart Canada,MOBILE
TXN1008350,CUST100223,ACC500458,BR_MIS_002,2025-11-30,2025-11-30T15:12:00,764.22,INTERAC_DEBIT,Petro-Canada,MOBILE
TXN1008351,CUST100373,ACC500763,BR_WIN_014,2025-11-17,2025-11-17T07:25:00,599.13,BILL_PAYMENT,,ATM
TXN1008352,CUST100105,ACC500210,BR_OTT_003,2025-11-26,2025-11-26T16:39:00,513.86,WIRE,,POS
TXN1008353,CUST100569,ACC501166,BR_LON_005,2025-11-27,2025-11-27T14:35:00,870.66,POS_PURCHASE,Shoppers Drug Mart,POS
TXN1008354,CUST100681,ACC501388,BR_SUR_011,2025-11-17,2025-11-17T13:08:00,4908.26,POS_PURCHASE,Canadian Tire,POS
TXN1008355,CUST100229,ACC500467,BR_CAL_012,2025-11-30,2025-11-30T04:09:00,385.31,BILL_PAYMENT,,ATM
TXN1008356,CUST100261,ACC500530,BR_OTT_003,2025-11-26,2025-11-26T04:12:00,1819.58,BILL_PAYMENT,,MOBILE
TXN1008357,CUST100780,ACC501606,BR_HAM_004,2025-11-25,2025-11-25T14:28:00,3641.33,POS_PURCHASE,Amazon.ca,ATM
TXN1008358,CUST100634,ACC501295,BR_OTT_003,2025-11-12,2025-11-12T03:31:00,1512.46,EFT,,ATM
TXN1008359,CUST100031,ACC500058,BR_MIS_002,2025-11-08,2025-11-08T19:34:00,4660.01,BILL_PAYMENT,,POS
TXN1008360,CUST100699,ACC501430,BR_WIN_014,2025-11-08,2025-11-08T22:06:00,2062.5,INTERAC_DEBIT,Amazon.ca,MOBILE
TXN1008361,CUST100954,ACC501940,BR_TOR_001,2025-11-25,2025-11-25T04:52:00,3326.16,INTERAC_DEBIT,LCBO,MOBILE
TXN1008362,CUST100291,ACC500598,BR_VAN_009,2025-11-04,2025-11-04T20:40:00,4135.32,POS_PURCHASE,Amazon.ca,MOBILE
TXN1008363,CUST100117,ACC500235,BR_SUR_011,2025-11-09,2025-11-09T15:51:00,1881.44,EFT,,BRANCH
TXN1008364,CUST100324,ACC500668,BR_VAN_009,2025-11-13,2025-11-13T13:19:00,2820.17,PAYROLL_DEPOSIT,,MOBILE
TXN1008365,CUST100369,ACC500753,BR_LAV_008,2025-11-06,2025-11-06T17:10:00,4705.76,INTERAC_DEBIT,Sobeys,MOBILE
TXN1008366,CUST100617,ACC501259,BR_EDM_013,2025-11-23,2025-11-23T17:11:00,1458.3,BILL_PAYMENT,,ONLINE
TXN1008367,CUST100472,ACC500959,BR_CAL_012,2025-11-08,2025-11-08T09:18:00,3341.76,ATM_WITHDRAWAL,,POS
TXN1008368,CUST100044,ACC500084,BR_WIN_014,2025-11-04,2025-11-04T06:31:00,2561.01,INTERAC_DEBIT,Petro-Canada,POS
TXN1008369,CUST100981,ACC501988,BR_SUR_011,2025-11-08,2025-11-08T15:08:00,868.45,INTERAC_ETRANSFER,,ATM
TXN1008370,CUST100955,ACC501943,BR_SUR_011,2025-11-14,2025-11-14T23:23:00,4378.79,BILL_PAYMENT,,POS
TXN1008371,CUST100070,ACC500137,BR_EDM_013,2025-11-21,2025-11-21T01:21:00,4128.46,PAYROLL_DEPOSIT,,POS
TXN1008372,CUST100379,ACC500775,BR_TOR_001,2025-11-15,2025-11-15T18:35:00,223.17,PAYROLL_DEPOSIT,,ATM
TXN1008373,CUST100143,ACC500298,BR_CAL_012,2025-11-07,2025-11-07T01:17:00,248.54,INTERAC_DEBIT,Walmart Canada,MOBILE
TXN1008374,CUST100566,ACC501157,BR_WIN_014,2025-11-24,2025-11-24T00:40:00,4556.13,INTERAC_DEBIT,Petro-Canada,POS
TXN1008375,CUST100178,ACC500370,BR_SUR_011,2025-11-17,2025-11-17T17:19:00,2852.26,WIRE,,ONLINE
TXN1008376,CUST100371,ACC500759,BR_EDM_013,2025-11-01,2025-11-01T13:53:00,618.1,POS_PURCHASE,Tim Hortons,ATM
TXN1008377,CUST100384,ACC500787,BR_OTT_003,2025-11-03,2025-11-03T19:34:00,1382.13,WIRE,,BRANCH
TXN1008378,CUST100057,ACC500111,BR_CAL_012,2025-11-13,2025-11-13T14:57:00,1358.27,ATM_WITHDRAWAL,,MOBILE
TXN1008379,CUST100140,ACC500288,BR_VAN_009,2025-11-22,2025-11-22T22:26:00,1998.14,INTERAC_DEBIT,Tim Hortons,POS
TXN1008380,CUST100402,ACC500822,BR_MIS_002,2025-11-28,2025-11-28T08:58:00,988.67,POS_PURCHASE,Loblaws,ONLINE
TXN1008381,CUST100161,ACC500337,BR_LON_005,2025-11-26,2025-11-26T09:07:00,1181.72,INTERAC_ETRANSFER,,MOBILE
TXN1008382,CUST100440,ACC500899,BR_VIC_010,2025-11-26,2025-11-26T01:49:00,32699.66,PAYROLL_DEPOSIT,,ONLINE
TXN1008383,CUST100275,ACC500556,BR_SUR_011,2025-11-02,2025-11-02T13:40:00,4029.32,POS_PURCHASE,Walmart Canada,MOBILE
TXN1008384,CUST100242,ACC500492,BR_VIC_010,2025-11-17,2025-11-17T20:07:00,4437.83,WIRE,,ONLINE
TXN1008385,CUST100954,ACC501938,BR_MIS_002,2025-11-21,2025-11-21T06:27:00,1967.1,WIRE,,ATM
TXN1008386,CUST100207,ACC500424,BR_TOR_001,2025-11-14,2025-11-14T01:08:00,199.9,PAYROLL_DEPOSIT,,MOBILE
TXN1008387,CUST100036,ACC500066,BR_LAV_008,2025-11-08,2025-11-08T15:15:00,2099.27,PAYROLL_DEPOSIT,,BRANCH
TXN1008388,CUST100046,ACC500089,BR_LON_005,2025-11-03,2025-11-03T13:53:00,2213.92,WIRE,,ATM
TXN1008389,CUST100452,ACC500920,BR_MON_006,2025-11-09,2025-11-09T12:41:00,226.44,INTERAC_DEBIT,Petro-Canada,BRANCH
TXN1008390,CUST100755,ACC501554,BR_MIS_002,2025-11-24,2025-11-24T02:37:00,2870.54,WIRE,,POS
TXN1008391,CUST100991,ACC502006,BR_VAN_009,2025-11-09,2025-11-09T19:45:00,3266.73,BILL_PAYMENT,,MOBILE
TXN1008392,CUST100087,ACC500175,BR_MIS_002,2025-11-20,2025-11-20T01:11:00,2196.24,POS_PURCHASE,LCBO,POS
TXN1008393,CUST100419,ACC500854,BR_QUE_007,2025-11-05,2025-11-05T10:21:00,2230.08,EFT,,ONLINE
TXN1008394,CUST100888,ACC501805,BR_HAM_004,2025-11-20,2025-11-20T08:46:00,3168.26,INTERAC_ETRANSFER,,ATM
TXN1008395,CUST100522,ACC501068,BR_HAM_004,2025-11-14,2025-11-14T12:01:00,1168.53,INTERAC_DEBIT,Loblaws,BRANCH
TXN1008396,CUST100647,ACC501322,BR_EDM_013,2025-11-23,2025-11-23T12:56:00,4554.21,INTERAC_ETRANSFER,,BRANCH
TXN1008397,CUST100218,ACC500447,BR_OTT_003,2025-11-08,2025-11-08T06:15:00,1460.96,INTERAC_ETRANSFER,,POS
TXN1008398,CUST100535,ACC501094,BR_TOR_001,2025-11-09,2025-11-09T21:14:00,3704.75,INTERAC_DEBIT,Amazon.ca,ONLINE
TXN1008399,CUST100279,ACC500569,BR_OTT_003,2025-11-27,2025-11-27T11:50:00,2029.13,BILL_PAYMENT,,BRANCH
TXN1008400,CUST100984,ACC501994,BR_HAM_004,2025-11-14,2025-11-14T03:50:00,794.68,BILL_PAYMENT,,BRANCH
TXN1008401,CUST100412,ACC500840,BR_MIS_002,2025-11-11,2025-11-11T19:06:00,2334.3,INTERAC_ETRANSFER,,ATM
TXN1008402,CUST100632,ACC501291,BR_SUR_011,2025-11-23,2025-11-23T18:16:00,2197.16,PAYROLL_DEPOSIT,,BRANCH
TXN1008403,CUST100990,ACC502004,BR_LAV_008,2025-11-14,2025-11-14T00:42:00,2715.78,INTERAC_DEBIT,Tim Hortons,POS
TXN1008404,CUST100346,ACC500705,BR_HAM_004,2025-11-28,2025-11-28T01:25:00,3481.9,PAYROLL_DEPOSIT,,BRANCH
TXN1008405,CUST100719,ACC501479,BR_WIN_014,2025-11-05,2025-11-05T08:58:00,4461.51,EFT,,MOBILE
TXN1008406,CUST100071,ACC500138,BR_HAL_015,2025-11-16,2025-11-16T01:26:00,3045.52,BILL_PAYMENT,,ONLINE
TXN1008407,CUST100037,ACC500068,BR_TOR_001,2025-11-25,2025-11-25T21:42:00,43678.32,INTERAC_DEBIT,Costco,MOBILE
TXN1008408,CUST100623,ACC501271,BR_LON_005,2025-11-30,2025-11-30T22:26:00,3227.72,PAYROLL_DEPOSIT,,ATM
TXN1008409,CUST100655,ACC501335,BR_QUE_007,2025-11-23,2025-11-23T17:26:00,414.91,BILL_PAYMENT,,ONLINE
TXN1008410,CUST100399,ACC500816,BR_VIC_010,2025-11-05,2025-11-05T09:27:00,1664.53,INTERAC_ETRANSFER,,BRANCH
TXN1008411,CUST100349,ACC500711,BR_SUR_011,2025-11-05,2025-11-05T11:04:00,4007.47,INTERAC_ETRANSFER,,POS
TXN1008412,CUST100504,ACC501028,BR_CAL_012,2025-11-06,2025-11-06T12:58:00,4022.92,INTERAC_DEBIT,Sobeys,POS
TXN1008413,CUST100926,ACC501881,BR_EDM_013,2025-11-27,2025-11-27T16:58:00,1465.54,EFT,,ONLINE
TXN1008414,CUST100385,ACC500788,BR_WIN_014,2025-11-17,2025-11-17T11:56:00,2114.09,PAYROLL_DEPOSIT,,BRANCH
TXN1008415,CUST100077,ACC500151,BR_HAL_015,2025-11-29,2025-11-29T17:01:00,1336.55,BILL_PAYMENT,,MOBILE
TXN1008416,CUST100233,ACC500476,BR_OTT_003,2025-11-22,2025-11-22T17:02:00,3727.03,POS_PURCHASE,Canadian Tire,MOBILE
TXN1008417,CUST100963,ACC501956,BR_QUE_007,2025-11-20,2025-11-20T02:28:00,626.29,EFT,,POS
TXN1008418,CUST100112,ACC500224,BR_VAN_009,2025-11-20,2025-11-20T01:22:00,4680.83,EFT,,BRANCH
TXN1008419,CUST100291,ACC500597,BR_CAL_012,2025-11-19,2025-11-19T06:25:00,3608.25,INTERAC_ETRANSFER,,POS
TXN1008420,CUST100376,ACC500769,BR_LAV_008,2025-11-03,2025-11-03T07:44:00,1279.9,WIRE,,ATM
TXN1008421,CUST100469,ACC500955,BR_QUE_007,2025-11-24,2025-11-24T16:10:00,4720.83,INTERAC_ETRANSFER,,POS
TXN1008422,CUST100112,ACC500223,BR_EDM_013,2025-11-18,2025-11-18T10:10:00,4621.17,WIRE,,POS
TXN1008423,CUST100123,ACC500250,BR_MON_006,2025-11-10,2025-11-10T05:54:00,401.18,INTERAC_ETRANSFER,,ONLINE
TXN1008424,CUST100487,ACC500990,BR_SUR_011,2025-11-21,2025-11-21T23:55:00,1291.64,PAYROLL_DEPOSIT,,BRANCH
TXN1008425,CUST100728,ACC501500,BR_HAL_015,2025-11-03,2025-11-03T22:59:00,1896.91,WIRE,,ATM
TXN1008426,CUST100313,ACC500644,BR_HAL_015,2025-11-19,2025-11-19T10:55:00,1226.26,WIRE,,POS
TXN1008427,CUST100911,ACC501853,BR_LON_005,2025-11-12,2025-11-12T20:04:00,4170.4,BILL_PAYMENT,,BRANCH
TXN1008428,CUST100210,ACC500429,BR_VAN_009,2025-11-23,2025-11-23T16:58:00,1013.33,PAYROLL_DEPOSIT,,ATM
TXN1008429,CUST100439,ACC500898,BR_HAL_015,2025-11-19,2025-11-19T02:16:00,2639.86,BILL_PAYMENT,,MOBILE
TXN1008430,CUST100834,ACC501707,BR_SUR_011,2025-11-06,2025-11-06T14:13:00,10244.18,BILL_PAYMENT,,POS
TXN1008431,CUST100055,ACC500107,BR_QUE_007,2025-11-18,2025-11-18T17:56:00,4411.41,INTERAC_ETRANSFER,,MOBILE
TXN1008432,CUST100639,ACC501305,BR_HAL_015,2025-11-05,2025-11-05T18:09:00,284.25,WIRE,,ATM
TXN1008433,CUST100378,ACC500773,BR_MON_006,2025-11-27,2025-11-27T16:59:00,41047.93,EFT,,BRANCH
TXN1008434,CUST100792,ACC501629,BR_HAL_015,2025-11-30,2025-11-30T14:15:00,4578.07,INTERAC_DEBIT,Tim Hortons,BRANCH
TXN1008435,CUST100467,ACC500950,BR_TOR_001,2025-11-21,2025-11-21T20:41:00,2275.84,POS_PURCHASE,Canadian Tire,ATM
TXN1008436,CUST100506,ACC501032,BR_HAM_004,2025-11-14,2025-11-14T13:58:00,3216.86,INTERAC_DEBIT,Petro-Canada,MOBILE
TXN1008437,CUST100363,ACC500741,BR_WIN_014,2025-11-08,2025-11-08T08:57:00,255.63,POS_PURCHASE,Canadian Tire,MOBILE
TXN1008438,CUST100685,ACC501399,BR_CAL_012,2025-11-03,2025-11-03T13:04:00,4005.03,PAYROLL_DEPOSIT,,MOBILE
TXN1008439,CUST100315,ACC500651,BR_HAL_015,2025-11-22,2025-11-22T19:54:00,1658.59,WIRE,,POS
TXN1008440,CUST100682,ACC501391,BR_OTT_003,2025-11-23,2025-11-23T20:40:00,474.46,INTERAC_ETRANSFER,,ATM
TXN1008441,CUST100541,ACC501106,BR_TOR_001,2025-11-19,2025-11-19T16:07:00,3886.0,ATM_WITHDRAWAL,,POS
TXN1008442,CUST100655,ACC501336,BR_MIS_002,2025-11-17,2025-11-17T11:36:00,4648.34,INTERAC_ETRANSFER,,ATM
TXN1008443,CUST100943,ACC501915,BR_WIN_014,2025-11-29,2025-11-29T09:43:00,3033.25,INTERAC_DEBIT,Canadian Tire,BRANCH
TXN1008444,CUST100269,ACC500546,BR_VAN_009,2025-11-26,2025-11-26T17:39:00,3147.76,ATM_WITHDRAWAL,,MOBILE
TXN1008445,CUST100823,ACC501684,BR_LON_005,2025-11-25,2025-11-25T03:07:00,2319.53,ATM_WITHDRAWAL,,ATM
TXN1008446,CUST100095,ACC500192,BR_MON_006,2025-11-28,2025-11-28T18:10:00,4217.4,INTERAC_DEBIT,Walmart Canada,POS
TXN1008447,CUST100445,ACC500908,BR_HAM_004,2025-11-13,2025-11-13T10:22:00,4013.51,ATM_WITHDRAWAL,,ATM
TXN1008448,CUST100610,ACC501247,BR_MON_006,2025-11-11,2025-11-11T15:10:00,958.62,POS_PURCHASE,Tim Hortons,POS
TXN1008449,CUST100548,ACC501120,BR_WIN_014,2025-11-26,2025-11-26T10:04:00,4873.04,ATM_WITHDRAWAL,,POS
TXN1008450,CUST100651,ACC501329,BR_MON_006,2025-11-05,2025-11-05T15:10:00,2948.98,PAYROLL_DEPOSIT,,ATM
TXN1008451,CUST100399,ACC500816,BR_VIC_010,2025-11-12,2025-11-12T19:44:00,786.43,WIRE,,ATM
TXN1008452,CUST100699,ACC501430,BR_WIN_014,2025-11-03,2025-11-03T21:59:00,3030.62,POS_PURCHASE,Costco,ATM
TXN1008453,CUST100173,ACC500358,BR_MON_006,2025-11-24,2025-11-24T08:33:00,2165.51,EFT,,POS
TXN1008454,CUST100686,ACC501402,BR_OTT_003,2025-11-04,2025-11-04T00:12:00,4541.83,INTERAC_ETRANSFER,,ATM
TXN1008455,CUST100458,ACC500932,BR_HAL_015,2025-11-28,2025-11-28T22:05:00,2951.81,PAYROLL_DEPOSIT,,POS
TXN1008456,CUST100060,ACC500119,BR_VAN_009,2025-11-23,2025-11-23T10:53:00,1151.66,BILL_PAYMENT,,MOBILE
TXN1008457,CUST100609,ACC501245,BR_SUR_011,2025-11-20,2025-11-20T12:14:00,1516.25,POS_PURCHASE,Shoppers Drug Mart,ONLINE
TXN1008458,CUST100722,ACC501487,BR_WIN_014,2025-11-28,2025-11-28T12:34:00,3101.3,BILL_PAYMENT,,MOBILE
TXN1008459,CUST100171,ACC500355,BR_MON_006,2025-11-29,2025-11-29T23:43:00,956.44,WIRE,,MOBILE
TXN1008460,CUST100234,ACC500478,BR_HAL_015,2025-11-07,2025-11-07T14:49:00,4867.08,ATM_WITHDRAWAL,,ONLINE
TXN1008461,CUST100482,ACC500980,BR_LON_005,2025-11-17,2025-11-17T02:21:00,2692.84,INTERAC_DEBIT,Loblaws,MOBILE
TXN1008462,CUST100498,ACC501014,BR_LON_005,2025-11-07,2025-11-07T13:33:00,323.7,WIRE,,ONLINE
TXN1008463,CUST100397,ACC500813,BR_LON_005,2025-11-29,2025-11-29T11:23:00,4462.36,BILL_PAYMENT,,ATM
TXN1008464,CUST100063,ACC500127,BR_MON_006,2025-11-30,2025-11-30T04:26:00,4774.54,INTERAC_DEBIT,Costco,MOBILE
TXN1008465,CUST100308,ACC500635,BR_VAN_009,2025-11-16,2025-11-16T10:28:00,1370.73,EFT,,BRANCH
TXN1008466,CUST100971,ACC501972,BR_EDM_013,2025-11-06,2025-11-06T11:22:00,493.04,INTERAC_ETRANSFER,,MOBILE
TXN1008467,CUST100347,ACC500707,BR_WIN_014,2025-11-26,2025-11-26T19:52:00,1254.44,WIRE,,MOBILE
TXN1008468,CUST100254,ACC500516,BR_CAL_012,2025-11-03,2025-11-03T21:58:00,1672.12,INTERAC_DEBIT,Amazon.ca,MOBILE
TXN1008469,CUST100527,ACC501078,BR_VAN_009,2025-11-30,2025-11-30T18:52:00,4012.05,BILL_PAYMENT,,ONLINE
TXN1008470,CUST100258,ACC500525,BR_MON_006,2025-11-28,2025-11-28T05:55:00,4199.41,POS_PURCHASE,Canadian Tire,ONLINE
TXN1008471,CUST100032,ACC500060,BR_VAN_009,2025-11-07,2025-11-07T01:33:00,4522.12,EFT,,ATM
TXN1008472,CUST100135,ACC500280,BR_QUE_007,2025-11-29,2025-11-29T23:37:00,3078.31,EFT,,ATM
TXN1008473,CUST100981,ACC501988,BR_SUR_011,2025-11-02,2025-11-02T03:03:00,4429.28,POS_PURCHASE,Shoppers Drug Mart,BRANCH
TXN1008474,CUST100298,ACC500612,BR_WIN_014,2025-11-10,2025-11-10T21:08:00,2948.89,INTERAC_ETRANSFER,,ATM
TXN1008475,CUST100883,ACC501796,BR_WIN_014,2025-11-02,2025-11-02T03:28:00,4129.4,BILL_PAYMENT,,ONLINE
TXN1008476,CUST100627,ACC501278,BR_TOR_001,2025-11-19,2025-11-19T05:59:00,706.73,INTERAC_ETRANSFER,,BRANCH
TXN1008477,CUST100371,ACC500758,BR_LON_005,2025-11-04,2025-11-04T00:37:00,4433.13,INTERAC_ETRANSFER,,MOBILE
TXN1008478,CUST100035,ACC500064,BR_QUE_007,2025-11-29,2025-11-29T09:39:00,3765.01,EFT,,BRANCH
TXN1008479,CUST100868,ACC501768,BR_QUE_007,2025-11-26,2025-11-26T09:46:00,2788.7,WIRE,,MOBILE
TXN1008480,CUST100466,ACC500949,BR_HAL_015,2025-11-05,2025-11-05T19:30:00,4575.62,ATM_WITHDRAWAL,,MOBILE
TXN1008481,CUST100608,ACC501243,BR_HAL_015,2025-11-30,2025-11-30T00:44:00,738.77,WIRE,,MOBILE
TXN1008482,CUST100844,ACC501727,BR_QUE_007,2025-11-03,2025-11-03T20:37:00,4714.96,EFT,,MOBILE
TXN1008483,CUST100604,ACC501237,BR_HAM_004,2025-11-23,2025-11-23T01:25:00,3254.48,INTERAC_DEBIT,Amazon.ca,ONLINE
TXN1008484,CUST100175,ACC500364,BR_SUR_011,2025-11-08,2025-11-08T09:23:00,4664.65,PAYROLL_DEPOSIT,,POS
TXN1008485,CUST100680,ACC501385,BR_SUR_011,2025-11-17,2025-11-17T23:29:00,441.01,POS_PURCHASE,Shoppers Drug Mart,ONLINE
TXN1008486,CUST100289,ACC500591,BR_SUR_011,2025-11-11,2025-11-11T17:24:00,1602.01,EFT,,ONLINE
TXN1008487,CUST100311,ACC500640,BR_OTT_003,2025-11-04,2025-11-04T06:10:00,556.64,WIRE,,ONLINE
TXN1008488,CUST100940,ACC501910,BR_LAV_008,2025-11-03,2025-11-03T06:26:00,1100.35,ATM_WITHDRAWAL,,POS
